id,latitude,longitude,place
nn00761081,38.184,-117.9688,"25 km SSE of Mina, Nevada"
nn00761083,38.1385,-118.0553,"28 km S of Mina, Nevada"
nn00761084,38.1765,-117.8668,"31 km SE of Mina, Nevada"
nn00761087,38.1168,-118.0904,"30 km S of Mina, Nevada"
nn00761090,38.0983,-118.0213,"33 km SSE of Mina, Nevada"
nn00761092,38.1663,-118.0705,"25 km S of Mina, Nevada"
nn00761095,38.1765,-117.9021,"29 km SE of Mina, Nevada"
nn00761098,38.1702,-117.978,"26 km SSE of Mina, Nevada"
nn00761099,38.1717,-117.9035,"30 km SE of Mina, Nevada"
nn00761101,38.1543,-117.8382,"35 km SE of Mina, Nevada"
nn00761105,38.1813,-117.8818,"30 km SE of Mina, Nevada"
nn00761108,38.0287,-117.8423,"35 km NNW of Silver Peak, Nevada"
nn00761109,38.1475,-118.0442,"27 km SSE of Mina, Nevada"
nn00761110,38.1232,-117.9095,"34 km SSE of Mina, Nevada"
nn00761112,38.1618,-117.6554,"38 km WNW of Tonopah, Nevada"
nn00761116,38.1623,-117.6556,"38 km WNW of Tonopah, Nevada"
nn00761120,38.1598,-117.6662,"39 km WNW of Tonopah, Nevada"
nn00761122,38.1627,-118.004,"26 km SSE of Mina, Nevada"
nn00761128,38.1735,-118.0225,"25 km SSE of Mina, Nevada"
nn00761131,38.156,-117.8717,"33 km SE of Mina, Nevada"
nn00761134,38.183,-117.8687,"31 km SE of Mina, Nevada"
nn00761137,38.1773,-117.8883,"30 km SE of Mina, Nevada"
nn00761141,38.1315,-117.9813,"30 km SSE of Mina, Nevada"
nn00761153,38.1395,-118.0178,"28 km SSE of Mina, Nevada"
nn00761157,38.178,-117.8791,"30 km SE of Mina, Nevada"
nn00761161,38.1475,-118.0435,"27 km SSE of Mina, Nevada"
nn00761163,38.149,-117.967,"29 km SSE of Mina, Nevada"
nn00761166,38.143,-118.0978,"27 km S of Mina, Nevada"
nn00761172,38.0268,-117.7928,"33 km NNW of Silver Peak, Nevada"
nn00761174,38.1586,-118.0077,"27 km SSE of Mina, Nevada"
nn00761175,38.1405,-118.0023,"29 km SSE of Mina, Nevada"
nn00761179,38.13,-118.0585,"29 km S of Mina, Nevada"
nn00761184,38.2097,-117.7707,"35 km SE of Mina, Nevada"
nn00761193,38.2108,-117.7773,"35 km SE of Mina, Nevada"
nn00761194,38.1778,-117.992,Nevada
nn00761197,38.1645,-117.9293,"29 km SSE of Mina, Nevada"
nn00761201,38.1485,-118.051,"27 km S of Mina, Nevada"
nn00761203,38.1991,-117.7584,"37 km SE of Mina, Nevada"
nn00761209,38.1828,-117.7635,"37 km SE of Mina, Nevada"
nn00761216,38.1503,-118.0416,"27 km SSE of Mina, Nevada"
nn00761219,38.1917,-117.7132,"41 km ESE of Mina, Nevada"
nn00761221,38.1768,-117.9042,"29 km SE of Mina, Nevada"
nn00761223,38.189,-117.8553,"31 km SE of Mina, Nevada"
nn00761227,38.0987,-117.8398,"40 km SE of Mina, Nevada"
nn00761229,38.1762,-117.883,"30 km SE of Mina, Nevada"
nn00761231,38.0883,-118.5597,"30 km NNW of Benton, California"
nn00761234,38.2285,-117.8003,"32 km SE of Mina, Nevada"
nn00761239,38.1748,-117.8469,"33 km SE of Mina, Nevada"
nn00761243,38.1991,-117.7547,"37 km SE of Mina, Nevada"
nn00761245,38.1282,-118.041,"29 km SSE of Mina, Nevada"
nn00761252,38.14,-117.959,"30 km SSE of Mina, Nevada"
nn00761258,38.1827,-117.8892,"30 km SE of Mina, Nevada"
nn00761260,38.1693,-117.8309,"34 km SE of Mina, Nevada"
nn00761263,38.1497,-117.9663,"29 km SSE of Mina, Nevada"
nn00761269,38.155,-118.0308,"27 km SSE of Mina, Nevada"
nn00761271,38.1402,-118.0132,"29 km SSE of Mina, Nevada"
nn00761274,38.1717,-117.9352,"28 km SSE of Mina, Nevada"
nn00761276,38.21,-117.7508,"37 km ESE of Mina, Nevada"
nn00761278,38.1745,-117.8308,"34 km SE of Mina, Nevada"
nn00761280,38.156,-117.9453,"29 km SSE of Mina, Nevada"
nn00761282,38.1435,-117.6513,"37 km WNW of Tonopah, Nevada"
nn00761283,38.0725,-118.054,"35 km S of Mina, Nevada"
nn00761284,38.1507,-117.8777,"33 km SE of Mina, Nevada"
nn00761287,38.1493,-117.9752,"29 km SSE of Mina, Nevada"
nn00761289,38.1852,-117.8773,"30 km SE of Mina, Nevada"
nn00761291,38.4588,-117.8117,"27 km ENE of Mina, Nevada"
nn00761294,38.12,-117.9657,"32 km SSE of Mina, Nevada"
nn00761296,38.1838,-117.8555,"31 km SE of Mina, Nevada"
nn00761299,38.152,-117.8695,"33 km SE of Mina, Nevada"
nn00761302,38.1487,-117.9027,"32 km SE of Mina, Nevada"
nn00761305,38.1125,-117.9112,"35 km SSE of Mina, Nevada"
nn00761307,38.1685,-117.8404,"34 km SE of Mina, Nevada"
nn00761312,38.174,-117.8815,"31 km SE of Mina, Nevada"
nn00761314,38.4192,-117.6293,"41 km E of Mina, Nevada"
nn00761315,38.2178,-117.7317,"38 km ESE of Mina, Nevada"
nn00761320,38.1692,-117.8625,Nevada
nn00761326,38.1567,-117.9907,"27 km SSE of Mina, Nevada"
nn00761329,38.1593,-117.889,"32 km SE of Mina, Nevada"
nn00761330,38.1428,-117.983,Nevada
nn00761338,38.1595,-118.036,"26 km SSE of Mina, Nevada"
nn00761341,38.1493,-117.9917,"28 km SSE of Mina, Nevada"
nn00761343,38.2113,-117.7287,"38 km ESE of Mina, Nevada"
nn00761344,38.1912,-117.881,"29 km SE of Mina, Nevada"
nn00761347,39.0175,-118.5177,"26 km ENE of Schurz, Nevada"
nn00761357,38.1515,-118.0058,"28 km SSE of Mina, Nevada"
nn00761365,38.1222,-118.0702,"29 km S of Mina, Nevada"
nn00761368,38.1727,-117.856,"32 km SE of Mina, Nevada"
nn00761371,38.1565,-118.0112,"27 km SSE of Mina, Nevada"
nn00761373,38.0098,-117.9797,"38 km NNE of Dyer, Nevada"
nn00761374,38.1567,-117.9303,"30 km SSE of Mina, Nevada"
nn00761377,38.1672,-117.974,"27 km SSE of Mina, Nevada"
nn00761379,38.1615,-117.9707,"28 km SSE of Mina, Nevada"
nn00761381,38.1685,-117.9677,"27 km SSE of Mina, Nevada"
nn00761384,38.173,-117.9752,"26 km SSE of Mina, Nevada"
nn00761386,38.2087,-117.9657,"23 km SSE of Mina, Nevada"
nn00761387,38.171,-118.0067,"25 km SSE of Mina, Nevada"
nn00761392,38.1863,-117.8165,"34 km SE of Mina, Nevada"
nn00761395,38.202,-117.7473,"37 km ESE of Mina, Nevada"
nn00761396,38.1957,-117.6137,"36 km WNW of Tonopah, Nevada"
nn00761398,38.1468,-118.0117,California-Nevada border region
nn00761401,38.1635,-117.9418,"29 km SSE of Mina, Nevada"
nn00761404,38.1412,-118.0013,"29 km SSE of Mina, Nevada"
nn00761407,38.1428,-118.0132,"28 km SSE of Mina, Nevada"
nn00761410,38.1755,-117.9573,"27 km SSE of Mina, Nevada"
nn00761412,38.1845,-117.9538,Nevada
nn00761414,38.2045,-117.8933,"27 km SE of Mina, Nevada"
nn00761416,38.1392,-118.14,"28 km S of Mina, Nevada"
nn00761421,38.1957,-117.7313,"39 km ESE of Mina, Nevada"
nn00761424,38.2373,-118.0142,"18 km SSE of Mina, Nevada"
nn00761425,38.158,-117.9075,"31 km SE of Mina, Nevada"
nn00761427,38.1438,-117.9862,"29 km SSE of Mina, Nevada"
nn00761430,38.1653,-117.928,"29 km SSE of Mina, Nevada"
nn00761433,38.155,-117.863,"33 km SE of Mina, Nevada"
nn00761436,38.1668,-117.8778,"32 km SE of Mina, Nevada"
nn00761442,38.1673,-117.9673,"27 km SSE of Mina, Nevada"
nn00761449,38.1368,-118.0478,"28 km S of Mina, Nevada"
nn00761452,38.0188,-118.7603,"32 km ENE of Lee Vining, California"
nn00761454,38.1578,-117.9557,"29 km SSE of Mina, Nevada"
nn00761458,38.158,-117.8809,"32 km SE of Mina, Nevada"
nn00761459,38.161,-117.9535,"28 km SSE of Mina, Nevada"
nn00761461,38.175,-117.9257,"28 km SSE of Mina, Nevada"
nn00761464,38.1937,-117.7637,"37 km SE of Mina, Nevada"
nn00761466,38.1788,-117.956,"27 km SSE of Mina, Nevada"
nn00761468,38.1715,-117.9088,"29 km SE of Mina, Nevada"
nn00761471,38.1248,-118.196,"30 km SSW of Mina, Nevada"
nn00761476,38.1803,-117.9538,"26 km SSE of Mina, Nevada"
nn00761485,38.0872,-118.174,"34 km S of Mina, Nevada"
nn00761489,38.2123,-117.7882,"34 km SE of Mina, Nevada"
nn00761493,38.1687,-117.8788,"31 km SE of Mina, Nevada"
nn00761494,38.1855,-117.9517,"26 km SSE of Mina, Nevada"
nn00761499,38.1776,-117.8592,"32 km SE of Mina, Nevada"
nn00761501,37.9433,-118.0582,"30 km N of Dyer, Nevada"
nn00761504,38.1115,-117.8912,"36 km SSE of Mina, Nevada"
nn00761510,38.2038,-117.8883,"28 km SE of Mina, Nevada"
nn00761512,38.1742,-117.8005,"36 km SE of Mina, Nevada"
nn00761515,38.1498,-117.9688,"29 km SSE of Mina, Nevada"
nn00761519,38.1438,-117.8882,"33 km SE of Mina, Nevada"
nn00761522,38.2335,-117.7247,"37 km ESE of Mina, Nevada"
nn00761523,39.576,-119.0956,"13 km ESE of Fernley, Nevada"
nn00761527,38.15,-118.0877,"26 km S of Mina, Nevada"
nn00761529,38.1402,-117.9928,"29 km SSE of Mina, Nevada"
nn00761533,38.1658,-117.995,"26 km SSE of Mina, Nevada"
nn00761535,38.1598,-117.8685,"33 km SE of Mina, Nevada"
nn00761539,38.1427,-117.8757,"34 km SE of Mina, Nevada"
nn00761543,38.1815,-117.8303,"33 km SE of Mina, Nevada"
nn00761545,38.0778,-118.1965,"35 km SSW of Mina, Nevada"
nn00761548,38.1798,-117.954,"27 km SSE of Mina, Nevada"
nn00761551,38.1647,-117.8332,"34 km SE of Mina, Nevada"
nn00761552,38.1843,-117.8905,"29 km SE of Mina, Nevada"
nn00761554,38.134,-117.8888,"34 km SE of Mina, Nevada"
nn00761558,38.1973,-117.8753,"29 km SE of Mina, Nevada"
nn00761559,38.2175,-117.7733,"35 km ESE of Mina, Nevada"
nn00761563,38.2315,-117.7225,"38 km ESE of Mina, Nevada"
nn00761566,38.164,-117.9963,"26 km SSE of Mina, Nevada"
nn00761568,38.1762,-117.9192,"28 km SE of Mina, Nevada"
nn00761570,38.1505,-118.0177,California-Nevada border region
nn00761572,38.1013,-118.3241,"34 km NNE of Benton, California"
nn00761576,38.157,-117.9697,"28 km SSE of Mina, Nevada"
nn00761578,38.1258,-118.1515,"29 km S of Mina, Nevada"
nn00761581,38.7615,-119.6271,California-Nevada border region
nn00761585,39.3519,-117.3848,"31 km WSW of Austin, Nevada"
nn00761587,38.1175,-118.087,"30 km S of Mina, Nevada"
nn00761592,38.1737,-117.8267,"34 km SE of Mina, Nevada"
nn00761594,38.2373,-117.7578,Nevada
nn00761599,38.0408,-118.7525,California-Nevada border region
nn00761603,38.1633,-118.0028,"26 km SSE of Mina, Nevada"
nn00761605,38.1365,-117.8927,"33 km SE of Mina, Nevada"
nn00761607,38.1235,-118.024,"30 km SSE of Mina, Nevada"
nn00761609,38.142,-118.0825,"27 km S of Mina, Nevada"
nn00761610,38.1425,-117.8803,"34 km SE of Mina, Nevada"
nn00761613,38.2172,-117.8073,"32 km SE of Mina, Nevada"
nn00761616,38.1507,-117.9825,Nevada
nn00761619,38.184,-117.8087,"34 km SE of Mina, Nevada"
nn00761622,38.1803,-117.9065,"29 km SE of Mina, Nevada"
nn00761624,38.168,-117.9007,"30 km SE of Mina, Nevada"
nn00761625,38.0393,-118.7485,California-Nevada border region
nn00761626,38.188,-117.8473,"32 km SE of Mina, Nevada"
nn00761628,38.1967,-117.9237,"26 km SE of Mina, Nevada"
nn00761629,38.1613,-117.8775,"32 km SE of Mina, Nevada"
nn00761636,38.146,-117.976,"29 km SSE of Mina, Nevada"
nn00761638,38.1872,-117.7427,"39 km SE of Mina, Nevada"
nn00761640,38.142,-117.981,"29 km SSE of Mina, Nevada"
nn00761643,38.2233,-117.7847,"33 km ESE of Mina, Nevada"
nn00761644,38.1792,-117.9275,"28 km SE of Mina, Nevada"
nn00761646,38.1302,-118.1472,"29 km S of Mina, Nevada"
nn00761647,38.1655,-117.951,"28 km SSE of Mina, Nevada"
nn00761648,38.1527,-118.0049,"27 km SSE of Mina, Nevada"
nn00761652,38.1335,-118.0157,"29 km SSE of Mina, Nevada"
nn00761654,37.1233,-115.3258,Nevada
nn00761656,38.189,-117.9002,"28 km SE of Mina, Nevada"
nn00761658,38.1668,-117.963,Nevada
nn00761659,38.111,-117.7817,"41 km NNW of Silver Peak, Nevada"
nn00761662,37.8927,-118.105,"25 km N of Dyer, Nevada"
nn00761664,38.1522,-118.0448,"27 km SSE of Mina, Nevada"
nn00761668,38.1477,-118.1618,"27 km S of Mina, Nevada"
nn00761676,38.1882,-117.8687,"30 km SE of Mina, Nevada"
nn00761678,37.8988,-118.121,"26 km N of Dyer, Nevada"
nn00761682,38.0403,-118.0802,"38 km S of Mina, Nevada"
nn00761684,38.1673,-117.8818,"31 km SE of Mina, Nevada"
nn00761691,38.1522,-118.0835,California-Nevada border region
nn00761694,38.1237,-118.1273,"29 km S of Mina, Nevada"
nn00761695,38.1337,-118.1055,"28 km S of Mina, Nevada"
nn00761698,37.6266,-118.9112,"5 km ESE of Mammoth Lakes, California"
nn00761701,38.1932,-117.7778,"36 km SE of Mina, Nevada"
nn00761704,38.0998,-118.0122,"33 km SSE of Mina, Nevada"
nn00761709,38.1511,-117.9482,"30 km SSE of Mina, Nevada"
nn00761715,38.1767,-117.7712,"37 km SE of Mina, Nevada"
nn00761719,38.1708,-117.9793,"26 km SSE of Mina, Nevada"
nn00761720,38.2073,-117.9757,"23 km SSE of Mina, Nevada"
nn00761724,38.163,-117.9698,"28 km SSE of Mina, Nevada"
nn00761729,38.1652,-117.8767,"32 km SE of Mina, Nevada"
nn00761732,38.1488,-117.9088,"32 km SSE of Mina, Nevada"
nn00761736,38.262,-117.8037,"30 km ESE of Mina, Nevada"
nn00761739,38.2267,-117.7658,"35 km ESE of Mina, Nevada"
nn00761742,39.4363,-120.2884,"14 km NNE of Soda Springs, California"
nn00761743,38.1963,-117.8857,"29 km SE of Mina, Nevada"
nn00761751,38.155,-117.9769,"28 km SSE of Mina, Nevada"
nn00761756,38.1747,-117.8985,"30 km SE of Mina, Nevada"
nn00761760,38.4927,-117.8742,"23 km ENE of Mina, Nevada"
nn00761766,38.1622,-117.91,"30 km SE of Mina, Nevada"
nn00761768,38.1792,-117.9013,"29 km SE of Mina, Nevada"
nn00761771,38.1733,-117.8983,"30 km SE of Mina, Nevada"
nn00761773,38.1808,-117.9417,"27 km SSE of Mina, Nevada"
nn00761783,38.1453,-117.999,"28 km SSE of Mina, Nevada"
nn00761785,38.1405,-118.0053,"29 km SSE of Mina, Nevada"
nn00761786,38.1525,-118.0337,"27 km SSE of Mina, Nevada"
nn00761789,38.175,-117.7658,"38 km SE of Mina, Nevada"
nn00761791,38.1848,-117.883,"30 km SE of Mina, Nevada"
nn00761792,38.1468,-118.0798,"27 km S of Mina, Nevada"
nn00761793,38.1533,-118.1695,"26 km SSW of Mina, Nevada"
nn00761794,38.0247,-118.5818,"24 km NNW of Benton, California"
nn00761797,38.1715,-117.8083,"35 km SE of Mina, Nevada"
nn00761801,38.1888,-117.8645,"30 km SE of Mina, Nevada"
nn00761803,38.1855,-117.7683,"37 km SE of Mina, Nevada"
nn00761807,37.9948,-117.9044,"35 km NW of Silver Peak, Nevada"
nn00761814,38.1396,-117.8886,Nevada
nn00761818,38.1975,-117.8795,"29 km SE of Mina, Nevada"
nn00761820,38.1675,-117.8728,"32 km SE of Mina, Nevada"
nn00761822,38.1837,-117.8643,"31 km SE of Mina, Nevada"
nn00761825,38.1253,-117.9993,"30 km SSE of Mina, Nevada"
nn00761829,38.206,-117.7663,"36 km SE of Mina, Nevada"
nn00761831,38.1843,-117.877,"30 km SE of Mina, Nevada"
nn00761832,38.0823,-118.0583,"34 km S of Mina, Nevada"
nn00761834,38.1817,-117.8602,"31 km SE of Mina, Nevada"
nn00761837,38.1215,-118.0863,"29 km S of Mina, Nevada"
nn00761849,38.1703,-117.8765,"31 km SE of Mina, Nevada"
nn00761852,38.1273,-118.0422,"29 km SSE of Mina, Nevada"
nn00761855,38.1457,-117.965,"29 km SSE of Mina, Nevada"
nn00761856,38.1467,-117.9723,"29 km SSE of Mina, Nevada"
nn00761860,39.4351,-120.2919,"14 km NNE of Soda Springs, California"
nn00761865,38.1658,-117.9893,"27 km SSE of Mina, Nevada"
nn00761866,38.1682,-117.8672,"32 km SE of Mina, Nevada"
nn00761869,38.1212,-118.0563,"30 km S of Mina, Nevada"
nn00761872,38.129,-117.923,"33 km SSE of Mina, Nevada"
nn00761875,38.12,-118.0902,"30 km S of Mina, Nevada"
nn00761881,38.1912,-118.0183,"23 km SSE of Mina, Nevada"
nn00761886,38.0363,-118.7785,"31 km ENE of Lee Vining, California"
nn00761887,37.5227,-117.4358,"27 km SW of Goldfield, Nevada"
nn00761891,38.1415,-117.9894,"29 km SSE of Mina, Nevada"
nn00761894,38.1872,-117.5162,"28 km WNW of Tonopah, Nevada"
nn00761896,38.2455,-117.7707,"33 km ESE of Mina, Nevada"
nn00761901,38.213,-117.8933,"27 km SE of Mina, Nevada"
nn00761903,38.1715,-117.8411,"33 km SE of Mina, Nevada"
nn00761906,40.0756,-119.7569,"19 km NW of Sutcliffe, Nevada"
nn00761912,38.1685,-117.8503,"33 km SE of Mina, Nevada"
nn00761915,38.1208,-118.0845,"30 km S of Mina, Nevada"
nn00761919,38.1238,-117.8987,"34 km SSE of Mina, Nevada"
nn00761924,38.1812,-117.8767,"30 km SE of Mina, Nevada"
nn00761931,38.1632,-117.8479,"34 km SE of Mina, Nevada"
nn00761936,38.1485,-117.9757,"29 km SSE of Mina, Nevada"
nn00761939,38.1723,-117.9578,"27 km SSE of Mina, Nevada"
nn00761941,38.1402,-117.91,"32 km SSE of Mina, Nevada"
nn00761950,38.1717,-117.9782,"26 km SSE of Mina, Nevada"
nn00761952,37.5345,-117.7523,"26 km SSW of Silver Peak, Nevada"
nn00761957,38.2058,-117.7288,"39 km ESE of Mina, Nevada"
nn00761962,38.1915,-117.892,"29 km SE of Mina, Nevada"
nn00761964,38.2213,-117.7565,"36 km ESE of Mina, Nevada"
nn00761968,38.1577,-117.8678,"33 km SE of Mina, Nevada"
nn00761970,38.1275,-118.0857,"29 km S of Mina, Nevada"
nn00761974,38.1737,-117.8605,"32 km SE of Mina, Nevada"
nn00761975,38.194,-117.8227,"33 km SE of Mina, Nevada"
nn00761980,38.1692,-117.9872,"26 km SSE of Mina, Nevada"
nn00761985,38.1513,-118.0483,"27 km S of Mina, Nevada"
nn00761987,38.157,-117.979,Nevada
nn00761989,38.1687,-117.8955,"30 km SE of Mina, Nevada"
nn00761990,38.1925,-117.8448,"31 km SE of Mina, Nevada"
nn00761992,38.1788,-117.8827,"30 km SE of Mina, Nevada"
nn00761996,38.1663,-117.7477,"40 km SE of Mina, Nevada"
nn00761997,38.1663,-118.0307,"25 km SSE of Mina, Nevada"
nn00761998,38.152,-117.7458,"41 km SE of Mina, Nevada"
nn00762000,38.1173,-118.0537,"30 km S of Mina, Nevada"
nn00762002,38.1793,-117.8357,"33 km SE of Mina, Nevada"
nn00762005,38.1482,-117.9598,"29 km SSE of Mina, Nevada"
nn00762007,38.172,-118.0227,"25 km SSE of Mina, Nevada"
nn00762011,38.1452,-118.0415,"27 km SSE of Mina, Nevada"
nn00762014,38.1587,-117.8693,"33 km SE of Mina, Nevada"
nn00762016,38.1917,-117.9017,"28 km SE of Mina, Nevada"
nn00762018,38.157,-118.0352,"26 km SSE of Mina, Nevada"
nn00762020,38.0352,-118.6878,"30 km NW of Benton, California"
nn00762023,38.0328,-118.727,"32 km NW of Benton, California"
nn00762024,38.1478,-117.9995,"28 km SSE of Mina, Nevada"
nn00762027,38.1468,-118.0152,"28 km SSE of Mina, Nevada"
nn00762030,38.6463,-119.7605,Northern California
nn00762032,38.1443,-118.0115,"28 km SSE of Mina, Nevada"
nn00762034,38.1827,-117.6413,"38 km WNW of Tonopah, Nevada"
nn00762036,38.2092,-117.7842,"34 km SE of Mina, Nevada"
nn00762039,38.1903,-117.775,"36 km SE of Mina, Nevada"
nn00762041,38.1808,-118.0118,California-Nevada border region
nn00762043,38.152,-117.9117,"31 km SSE of Mina, Nevada"
nn00762056,38.1735,-117.8798,"31 km SE of Mina, Nevada"
nn00762060,38.1987,-117.978,"24 km SSE of Mina, Nevada"
nn00762062,38.1735,-117.8483,"33 km SE of Mina, Nevada"
nn00762065,38.1762,-117.9952,"25 km SSE of Mina, Nevada"
nn00762070,38.1703,-117.9112,"29 km SE of Mina, Nevada"
nn00762071,38.1845,-117.673,"40 km WNW of Tonopah, Nevada"
nn00762074,38.1653,-117.8877,"31 km SE of Mina, Nevada"
nn00762081,38.1865,-117.942,"26 km SSE of Mina, Nevada"
nn00762084,37.9885,-117.8973,"34 km NW of Silver Peak, Nevada"
nn00762088,38.1875,-117.7563,Nevada
nn00762091,38.0455,-118.7547,California-Nevada border region
nn00762093,38.153,-117.8243,"36 km SE of Mina, Nevada"
nn00762098,38.1665,-117.9375,"29 km SSE of Mina, Nevada"
nn00762105,38.1448,-118.011,"28 km SSE of Mina, Nevada"
nn00762106,38.2363,-117.7803,"33 km ESE of Mina, Nevada"
nn00762109,39.2013,-120.0912,"1 km NNE of Dollar Point, California"
nn00762110,38.1237,-117.8507,"37 km SE of Mina, Nevada"
nn00762111,38.1717,-117.972,"27 km SSE of Mina, Nevada"
nn00762112,38.1538,-117.8797,"33 km SE of Mina, Nevada"
nn00762115,38.1333,-118.0267,"29 km SSE of Mina, Nevada"
nn00762122,38.1422,-117.9657,"30 km SSE of Mina, Nevada"
nn00762124,38.2205,-117.7318,"37 km ESE of Mina, Nevada"
nn00762127,38.2132,-117.8233,"31 km SE of Mina, Nevada"
nn00762129,38.1972,-117.8097,"33 km SE of Mina, Nevada"
nn00762130,38.137,-118.0478,"28 km S of Mina, Nevada"
nn00762132,38.1785,-117.8413,"33 km SE of Mina, Nevada"
ok2020nvgn,36.87016667,-97.43366667,"7 km N of Nardin, Oklahoma"
ok2020nvht,36.53,-98.97833333,"10 km NE of Quinlan, Oklahoma"
ok2020nvjr,36.3635,-97.35983333,"10 km NW of Perry, Oklahoma"
ok2020nvjs,35.5655,-97.07866667,"11 km NE of Harrah, Oklahoma"
ok2020nvkr,36.529,-98.98033333,"10 km NE of Quinlan, Oklahoma"
ok2020nvny,36.698,-97.66983333,"10 km W of Lamont, Oklahoma"
ok2020nvpf,36.7,-97.66533333,"9 km W of Lamont, Oklahoma"
ok2020nvta,34.51133333,-97.2525,Oklahoma
ok2020nvtk,34.909,-97.4365,"10 km NNW of Maysville, Oklahoma"
ok2020nvxa,36.70083333,-97.665,"9 km W of Lamont, Oklahoma"
ok2020nvzb,36.41566667,-96.89366667,"11 km NW of Pawnee, Oklahoma"
ok2020nwaq,36.416,-96.8935,"11 km NW of Pawnee, Oklahoma"
ok2020nwbp,36.20183333,-96.97566667,"5 km WSW of Glencoe, Oklahoma"
ok2020nwhk,36.6575,-98.79883333,"4 km S of Avard, Oklahoma"
ok2020nwkb,36.171,-97.3285,"5 km ENE of Orlando, Oklahoma"
ok2020nwmp,36.51083333,-99.078,"6 km NNW of Quinlan, Oklahoma"
ok2020nwoo,36.48283333,-98.73016667,"17 km SE of Waynoka, Oklahoma"
ok2020nwrl,36.45833333,-96.87316667,"13 km WSW of Ralston, Oklahoma"
ok2020nwsq,36.35766667,-98.1535,"3 km SE of Meno, Oklahoma"
ok2020nwuc,35.13833333,-95.36066667,"1 km NNE of Quinton, Oklahoma"
ok2020nwur,35.5225,-96.78616667,"9 km WNW of Prague, Oklahoma"
ok2020nwvg,35.11316667,-95.53016667,"12 km E of Crowder, Oklahoma"
ok2020nxdz,36.23616667,-95.82066667,"4 km SE of Owasso, Oklahoma"
ok2020nxec,36.70033333,-97.66466667,"9 km W of Lamont, Oklahoma"
ok2020nxfk,36.6975,-97.66833333,"9 km W of Lamont, Oklahoma"
ok2020nxfv,35.91766667,-97.89033333,"7 km NNE of Kingfisher, Oklahoma"
ok2020nxlg,34.74066667,-98.43033333,Oklahoma
ok2020nyob,36.36016667,-97.35933333,"10 km NW of Perry, Oklahoma"
ok2020nyoc,36.36133333,-97.377,"11 km NW of Perry, Oklahoma"
ok2020nypq,36.762,-97.87816667,"9 km WNW of Jefferson, Oklahoma"
ok2020nyxx,34.47616667,-96.83066667,"7 km N of Mill Creek, Oklahoma"
ok2020nyzl,36.22083333,-95.854,"5 km S of Owasso, Oklahoma"
ok2020nzbf,35.995,-96.54833333,"4 km E of Drumright, Oklahoma"
ok2020nzjq,36.35533333,-98.1485,"4 km SE of Meno, Oklahoma"
ok2020nzmp,36.302,-98.18633333,"6 km N of Ames, Oklahoma"
ok2020nzms,36.29933333,-98.18533333,"5 km N of Ames, Oklahoma"
ok2020nzmt,36.29833333,-98.18166667,"5 km N of Ames, Oklahoma"
ok2020nzna,36.29183333,-98.18683333,"5 km N of Ames, Oklahoma"
ok2020nznh,36.29583333,-98.18816667,"5 km N of Ames, Oklahoma"
ok2020nzok,35.15016667,-95.34766667,"3 km NE of Quinton, Oklahoma"
ok2020nzwv,36.29483333,-98.184,"5 km N of Ames, Oklahoma"
ok2020nzxd,36.29533333,-98.18333333,"5 km N of Ames, Oklahoma"
ok2020nzzc,36.2955,-98.1875,"5 km N of Ames, Oklahoma"
ok2020oaag,36.4815,-98.729,"17 km SE of Waynoka, Oklahoma"
ok2020oapd,35.32583333,-97.9025,Oklahoma
ok2020obbi,36.35566667,-97.359,"9 km NW of Perry, Oklahoma"
ok2020obfz,36.28416667,-98.18233333,"4 km N of Ames, Oklahoma"
ok2020obou,36.267,-98.60116667,"10 km W of Fairview, Oklahoma"
ok2020obqz,35.12833333,-95.34683333,"2 km ENE of Quinton, Oklahoma"
ok2020obvi,35.30516667,-97.90483333,"3 km ESE of Minco, Oklahoma"
ok2020obxy,35.9945,-96.79716667,"2 km WNW of Cushing, Oklahoma"
ok2020obyd,35.99616667,-96.7995,"3 km WNW of Cushing, Oklahoma"
ok2020obyk,35.99566667,-96.79566667,"2 km WNW of Cushing, Oklahoma"
ok2020ocav,35.86366667,-96.6845,"10 km WSW of Shamrock, Oklahoma"
ok2020ocim,36.36616667,-97.37383333,"11 km NW of Perry, Oklahoma"
ok2020ocsd,35.35816667,-97.9095,"4 km SE of Union City, Oklahoma"
ok2020oddp,36.35116667,-97.37633333,"10 km NW of Perry, Oklahoma"
ok2020odef,36.3565,-98.14683333,"4 km SE of Meno, Oklahoma"
ok2020odin,36.94333333,-97.68066667,"2 km NW of Renfrow, Oklahoma"
ok2020odnb,36.29983333,-98.18683333,"5 km N of Ames, Oklahoma"
ok2020odsf,36.35866667,-97.36466667,"10 km NW of Perry, Oklahoma"
ok2020odsr,36.365,-97.38266667,"11 km NNE of Lucien, Oklahoma"
ok2020oduv,36.37966667,-96.93933333,"11 km NE of Morrison, Oklahoma"
ok2020oeaj,35.1005,-96.32266667,"6 km SSE of Yeager, Oklahoma"
ok2020oelw,35.8035,-95.02883333,"3 km SE of Zeb, Oklahoma"
ok2020oeqf,36.354,-97.35433333,"9 km NW of Perry, Oklahoma"
ok2020oerb,36.26333333,-96.98333333,"4 km SSE of Morrison, Oklahoma"
ok2020oesx,36.13966667,-97.285,"8 km E of Orlando, Oklahoma"
ok2020oevy,35.10333333,-96.32566667,"6 km SSE of Yeager, Oklahoma"
